,lon,lat,k2,k3,k4,k5,k6,centroid
401,-122.404195425,37.7912255174,[0],[1],[0],[0],[0],0.0
402,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
403,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
404,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
405,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
406,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
407,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
408,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
409,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
410,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
411,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
412,-122.408384276,37.7878271137,[0],[1],[0],[0],[0],0.0
413,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
414,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
415,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
416,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
417,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
418,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
419,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
420,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
421,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
422,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
423,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
424,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
425,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
426,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
427,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
428,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
429,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
430,-122.406886504,37.7887345764,[0],[1],[0],[0],[0],0.0
431,-122.408247356,37.7878432562,[0],[1],[0],[0],[0],0.0
432,-122.408247356,37.7878432562,[0],[1],[0],[0],[0],0.0
433,-122.409155387,37.7863245886,[0],[1],[0],[0],[0],0.0
434,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
435,-122.489090192,37.7424057567,[1],[2],[3],[2],[3],0.0
436,-122.405490836,37.7939790012,[0],[1],[0],[0],[0],0.0
437,-122.412857127,37.7855804362,[0],[1],[0],[3],[2],0.0
438,-122.422188261,37.7726948237,[1],[0],[1],[1],[1],0.0
439,-122.492316502,37.7423737279,[1],[2],[3],[2],[3],0.0
440,-122.410111374,37.778632049,[0],[1],[0],[0],[0],0.0
441,-122.416331137,37.7588520014,[1],[0],[1],[1],[1],0.0
442,-122.416878691,37.7595544125,[1],[0],[1],[1],[1],0.0
443,-122.422188261,37.7726948237,[1],[0],[1],[1],[1],0.0
444,-122.404828019,37.7897596938,[0],[1],[0],[0],[0],0.0
445,-122.445474781,37.732396601,[1],[2],[2],[4],[4],0.0
446,-122.490170247,37.7424682354,[1],[2],[3],[2],[3],0.0
447,-122.416070933,37.7612142237,[1],[0],[1],[1],[1],0.0
448,-122.410721626,37.7870966496,[0],[1],[0],[0],[0],0.0
449,-122.411747372,37.7859988324,[0],[1],[0],[3],[2],0.0
450,-122.481592052,37.7427355501,[1],[2],[3],[2],[3],0.0
451,-122.404828019,37.7897596938,[0],[1],[0],[0],[0],0.0
452,-122.407114491,37.7899019823,[0],[1],[0],[0],[0],0.0
453,-122.416032977,37.7883351248,[0],[1],[0],[3],[2],0.0
454,-122.478194247,37.7625630892,[1],[2],[3],[2],[3],0.0
455,-122.415543548,37.7621213524,[1],[0],[1],[1],[1],0.0
456,-122.408384276,37.7878271137,[0],[1],[0],[0],[0],0.0
457,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
458,-122.40940833,37.7644227956,[1],[0],[1],[1],[1],0.0
459,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
460,-122.417016664,37.7595460925,[1],[0],[1],[1],[1],0.0
461,-122.408595111,37.7837069302,[0],[1],[0],[0],[0],0.0
462,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
463,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
464,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
465,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
466,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
467,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
468,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
469,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
470,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
471,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
472,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
473,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
474,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
475,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
476,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
477,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
478,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
479,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
480,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
481,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
482,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
483,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
484,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
485,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
486,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
487,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
488,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
489,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
490,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
491,-122.404828019,37.7897596938,[0],[1],[0],[0],[0],0.0
492,-122.411857033,37.788323545,[0],[1],[0],[3],[2],0.0
493,-122.404079634,37.7108555178,[1],[0],[1],[1],[5],0.0
494,-122.445217148,37.7827388378,[0],[1],[0],[3],[2],0.0
495,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
496,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
497,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
498,-122.419058868,37.7594227506,[1],[0],[1],[1],[1],0.0
499,-122.423682814,37.796204621,[0],[1],[0],[3],[2],0.0
500,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
501,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
502,-122.403904789,37.7941711833,[0],[1],[0],[0],[0],0.0
503,-122.406981047,37.7946373197,[0],[1],[0],[0],[0],0.0
504,-122.471250259,37.7805788609,[0],[2],[3],[2],[3],0.0
505,-122.408648589,37.7849124714,[0],[1],[0],[0],[0],0.0
506,-122.418562097,37.7841847091,[0],[1],[0],[3],[2],0.0
507,-122.409336466,37.7925067441,[0],[1],[0],[0],[0],0.0
508,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
509,-122.416472035,37.7603453746,[1],[0],[1],[1],[1],0.0
510,-122.404767636,37.7946646538,[0],[1],[0],[0],[0],0.0
511,-122.419561596,37.7632161069,[1],[0],[1],[1],[1],0.0
512,-122.43217156,37.722349838,[1],[0],[2],[4],[5],0.0
513,-122.509644694,37.7752065367,[1],[2],[3],[2],[3],0.0
514,-122.415921585,37.7596123169,[1],[0],[1],[1],[1],0.0
515,-122.417955822,37.7578801214,[1],[0],[1],[1],[1],0.0
516,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
517,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
518,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
519,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
520,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
521,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
522,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
523,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
524,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
525,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
526,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
527,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
528,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
529,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
530,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
531,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
532,-122.417180449,37.7619674218,[1],[0],[1],[1],[1],0.0
533,-122.404195425,37.7912255174,[0],[1],[0],[0],[0],0.0
534,-122.404828019,37.7897596938,[0],[1],[0],[0],[0],0.0
535,-122.417812559,37.7571005796,[1],[0],[1],[1],[1],0.0
536,-122.421701514,37.773641216,[1],[0],[1],[1],[1],0.0
537,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
538,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
539,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
540,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
541,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
542,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
543,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
544,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
545,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
546,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
547,-122.410699658,37.7869881885,[0],[1],[0],[0],[0],0.0
548,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
549,-122.472707845,37.7777528845,[0],[2],[3],[2],[3],0.0
550,-122.397744427,37.7299346936,[1],[0],[1],[1],[5],0.0
551,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
552,-122.439819027,37.7141051921,[1],[2],[2],[4],[4],0.0
553,-122.392925908,37.7909162094,[0],[1],[0],[0],[0],0.0
554,-122.439329635,37.7819788534,[0],[1],[0],[3],[2],0.0
555,-122.416032977,37.7883351248,[0],[1],[0],[3],[2],0.0
556,-122.412857127,37.7855804362,[0],[1],[0],[3],[2],0.0
557,-122.405396537,37.793524904,[0],[1],[0],[0],[0],0.0
558,-122.48390412,37.7184872987,[1],[2],[2],[4],[4],0.0
559,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
560,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
561,-122.48503873,37.7612911364,[1],[2],[3],[2],[3],0.0
562,-122.48503873,37.7612911364,[1],[2],[3],[2],[3],0.0
563,-122.48503873,37.7612911364,[1],[2],[3],[2],[3],0.0
564,-122.48503873,37.7612911364,[1],[2],[3],[2],[3],0.0
565,-122.48503873,37.7612911364,[1],[2],[3],[2],[3],0.0
566,-122.418120086,37.760301234,[1],[0],[1],[1],[1],0.0
567,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
568,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
569,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
570,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
571,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
572,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
573,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
574,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
575,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
576,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
577,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
578,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
579,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
580,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
581,-122.481309337,37.754082245,[1],[2],[3],[2],[3],0.0
582,-122.481309337,37.754082245,[1],[2],[3],[2],[3],0.0
583,-122.49094436,37.7535477247,[1],[2],[3],[2],[3],0.0
584,-122.495731177,37.7758429042,[1],[2],[3],[2],[3],0.0
585,-122.461346511,37.7774104345,[0],[2],[3],[2],[3],0.0
586,-122.468510801,37.7197169663,[1],[2],[2],[4],[4],0.0
587,-122.421733768,37.7632996946,[1],[0],[1],[1],[1],0.0
588,-122.47755034,37.7617306685,[1],[2],[3],[2],[3],0.0
589,-122.47755034,37.7617306685,[1],[2],[3],[2],[3],0.0
590,-122.47755034,37.7617306685,[1],[2],[3],[2],[3],0.0
591,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
592,-122.504206336,37.7501922192,[1],[2],[3],[2],[3],0.0
593,-122.504206336,37.7501922192,[1],[2],[3],[2],[3],0.0
594,-122.417028392,37.7603656932,[1],[0],[1],[1],[1],0.0
595,-122.448307079,37.7356506399,[1],[2],[2],[4],[4],0.0
596,-122.448307079,37.7356506399,[1],[2],[2],[4],[4],0.0
597,-122.448307079,37.7356506399,[1],[2],[2],[4],[4],0.0
598,-122.404828019,37.7897596938,[0],[1],[0],[0],[0],0.0
599,-122.417273345,37.7861493948,[0],[1],[0],[3],[2],0.0
600,-122.417997608,37.7769551138,[0],[1],[0],[3],[2],0.0
601,-122.506470086,37.7603454517,[1],[2],[3],[2],[3],0.0
602,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
603,-122.41920825,37.7602340754,[1],[0],[1],[1],[1],0.0
604,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
605,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
606,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
607,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
608,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
609,-122.401207222,37.7220290973,[1],[0],[1],[1],[5],0.0
610,-122.422188261,37.7726948237,[1],[0],[1],[1],[1],0.0
611,-122.400816276,37.788817004,[0],[1],[0],[0],[0],0.0
612,-122.416708154,37.7684715664,[1],[0],[1],[1],[1],0.0
613,-122.416708154,37.7684715664,[1],[0],[1],[1],[1],0.0
614,-122.403891536,37.798715319,[0],[1],[0],[0],[0],0.0
615,-122.386851784,37.7175091052,[1],[0],[1],[1],[5],0.0
616,-122.409876623,37.787148808,[0],[1],[0],[0],[0],0.0
617,-122.408550682,37.7773885566,[0],[1],[0],[0],[0],0.0
618,-122.408550682,37.7773885566,[0],[1],[0],[0],[0],0.0
619,-122.412782237,37.8056654685,[0],[1],[0],[3],[2],0.0
620,-122.405396537,37.793524904,[0],[1],[0],[0],[0],0.0
621,-122.414201442,37.7876109395,[0],[1],[0],[3],[2],0.0
622,-122.419317324,37.7879136979,[0],[1],[0],[3],[2],0.0
623,-122.502148729,37.7755496262,[1],[2],[3],[2],[3],0.0
624,-122.409055191,37.7871979591,[0],[1],[0],[0],[0],0.0
625,-122.408040475,37.7864094034,[0],[1],[0],[0],[0],0.0
626,-122.418221946,37.7481664084,[1],[0],[1],[1],[1],0.0
627,-122.418221946,37.7481664084,[1],[0],[1],[1],[1],0.0
628,-122.417955822,37.7578801214,[1],[0],[1],[1],[1],0.0
629,-122.41151882,37.7869408999,[0],[1],[0],[0],[2],0.0
630,-122.408231026,37.787359495,[0],[1],[0],[0],[0],0.0
631,-122.409686192,37.7862042105,[0],[1],[0],[0],[0],0.0
632,-122.42243554,37.7917625984,[0],[1],[0],[3],[2],0.0
633,-122.411569592,37.7582649135,[1],[0],[1],[1],[1],0.0
634,-122.411569592,37.7582649135,[1],[0],[1],[1],[1],0.0
635,-122.412457953,37.7147347357,[1],[0],[1],[1],[5],0.0
636,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
637,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
638,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
639,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
640,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
641,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
642,-122.400916029,37.7854574903,[0],[1],[0],[0],[0],0.0
643,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
644,-122.413797083,37.7602740352,[1],[0],[1],[1],[1],0.0
645,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
646,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
647,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
648,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
649,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
650,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
651,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
652,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
653,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
654,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
655,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
656,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
657,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
658,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
659,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
660,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
661,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
662,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
663,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
664,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
665,-122.42206273,37.7899200015,[0],[1],[0],[3],[2],0.0
666,-122.417812559,37.7571005796,[1],[0],[1],[1],[1],0.0
667,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
668,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
669,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
670,-122.406173615,37.7626173569,[1],[0],[1],[1],[1],0.0
671,-122.415781282,37.7588312135,[1],[0],[1],[1],[1],0.0
672,-122.414270421,37.7918797837,[0],[1],[0],[3],[2],0.0
673,-122.4168252,37.7872771546,[0],[1],[0],[3],[2],0.0
674,-122.418090767,37.7861007452,[0],[1],[0],[3],[2],0.0
675,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
676,-122.416872884,37.7587640201,[1],[0],[1],[1],[1],0.0
677,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
678,-122.416220196,37.762815158,[1],[0],[1],[1],[1],0.0
679,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
680,-122.400631955,37.7539653995,[1],[0],[1],[1],[1],0.0
681,-122.417209639,37.7900459017,[0],[1],[0],[3],[2],0.0
682,-122.421195222,37.7847536578,[0],[1],[0],[3],[2],0.0
683,-122.416569016,37.7555687969,[1],[0],[1],[1],[1],0.0
684,-122.420497289,37.7896188192,[0],[1],[0],[3],[2],0.0
685,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
686,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
687,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
688,-122.417903978,37.7851670876,[0],[1],[0],[3],[2],0.0
689,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
690,-122.415781282,37.7588312135,[1],[0],[1],[1],[1],0.0
691,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
692,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
693,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
694,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
695,-122.412041634,37.7622714633,[1],[0],[1],[1],[1],0.0
696,-122.416070933,37.7612142237,[1],[0],[1],[1],[1],0.0
697,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
698,-122.417368207,37.7905094152,[0],[1],[0],[3],[2],0.0
699,-122.413107623,37.765448018,[1],[0],[1],[1],[1],0.0
700,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
701,-122.417812559,37.7571005796,[1],[0],[1],[1],[1],0.0
702,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
703,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
704,-122.418272166,37.7619029613,[1],[0],[1],[1],[1],0.0
705,-122.421949488,37.7884881521,[0],[1],[0],[3],[2],0.0
706,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
707,-122.417817853,37.7578884408,[1],[0],[1],[1],[1],0.0
708,-122.408188875,37.7618771,[1],[0],[1],[1],[1],0.0
709,-122.417903978,37.7851670875,[0],[1],[0],[3],[2],0.0
710,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
711,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
712,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
713,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
714,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
715,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
716,-122.416070933,37.7612142237,[1],[0],[1],[1],[1],0.0
717,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
718,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
719,-122.416082198,37.7628232674,[1],[0],[1],[1],[1],0.0
720,-122.426995327,37.8008726328,[0],[1],[0],[3],[2],0.0
721,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
722,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
723,-122.417903978,37.7851670875,[0],[1],[0],[3],[2],0.0
724,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
725,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
726,-122.418701003,37.7651098786,[1],[0],[1],[1],[1],0.0
727,-122.418108926,37.7594801326,[1],[0],[1],[1],[1],0.0
728,-122.416725586,37.7579542741,[1],[0],[1],[1],[1],0.0
729,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
730,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
731,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
732,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
733,-122.406173615,37.7626173569,[1],[0],[1],[1],[1],0.0
734,-122.421319145,37.7894600152,[0],[1],[0],[3],[2],0.0
735,-122.415873491,37.7653356123,[1],[0],[1],[1],[1],0.0
736,-122.418580509,37.7881906055,[0],[1],[0],[3],[2],0.0
737,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
738,-122.415308389,37.7653161356,[1],[0],[1],[1],[1],0.0
739,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
740,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
741,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
742,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
743,-122.420307356,37.7886989511,[0],[1],[0],[3],[2],0.0
744,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
745,-122.419658344,37.7642205604,[1],[0],[1],[1],[1],0.0
746,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
747,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
748,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
749,-122.416872884,37.7587640201,[1],[0],[1],[1],[1],0.0
750,-122.415921585,37.7596123169,[1],[0],[1],[1],[1],0.0
751,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
752,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
753,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
754,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
755,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
756,-122.415781282,37.7588312135,[1],[0],[1],[1],[1],0.0
757,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
758,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
759,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
760,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
761,-122.417817853,37.7578884408,[1],[0],[1],[1],[1],0.0
762,-122.433155869,37.7812673468,[0],[1],[0],[3],[2],0.0
763,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
764,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
765,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
766,-122.411486366,37.7482978317,[1],[0],[1],[1],[1],0.0
767,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
768,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
769,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
770,-122.412056242,37.7609899089,[1],[0],[1],[1],[1],0.0
771,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
772,-122.415921585,37.7596123169,[1],[0],[1],[1],[1],0.0
773,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
774,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
775,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
776,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
777,-122.417180449,37.7619674218,[1],[0],[1],[1],[1],0.0
778,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
779,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
780,-122.420556751,37.7108945815,[1],[0],[2],[4],[5],0.0
781,-122.418272166,37.7619029613,[1],[0],[1],[1],[1],0.0
782,-122.421949488,37.7884881521,[0],[1],[0],[3],[2],0.0
783,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
784,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
785,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
786,-122.420120319,37.7877570602,[0],[1],[0],[3],[2],0.0
787,-122.41718521,37.7627583408,[1],[0],[1],[1],[1],0.0
788,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
789,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
790,-122.416452066,37.7863086886,[0],[1],[0],[3],[2],0.0
791,-122.417180449,37.7619674218,[1],[0],[1],[1],[1],0.0
792,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
793,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
794,-122.417019321,37.7891095539,[0],[1],[0],[3],[2],0.0
